,year,month,day,Date,DateTime,hora_inicio,cantidad_pasos,sentido_prov,vehiculo_liv,weekday,season,hour,holiday,non_working,time_of_day
19734,2019,4,6,2019-04-06,2019-04-06 06:00:00,6,1328.0,0.5,0.5,Saturday,Autumn,6,0,non-working,night
19735,2019,4,6,2019-04-06,2019-04-06 07:00:00,7,1988.0,0.5,0.5,Saturday,Autumn,7,0,non-working,morning
19736,2019,4,6,2019-04-06,2019-04-06 08:00:00,8,2225.0,0.5,0.5,Saturday,Autumn,8,0,non-working,morning
19737,2019,4,6,2019-04-06,2019-04-06 09:00:00,9,2108.0,0.5,0.5,Saturday,Autumn,9,0,non-working,morning
19738,2019,4,6,2019-04-06,2019-04-06 10:00:00,10,2233.0,0.5,0.5,Saturday,Autumn,10,0,non-working,morning
19739,2019,4,6,2019-04-06,2019-04-06 11:00:00,11,2466.0,0.5,0.5,Saturday,Autumn,11,0,non-working,morning
19740,2019,4,6,2019-04-06,2019-04-06 12:00:00,12,2397.0,0.5,0.5,Saturday,Autumn,12,0,non-working,morning
19741,2019,4,6,2019-04-06,2019-04-06 13:00:00,13,2546.0,0.5,0.5,Saturday,Autumn,13,0,non-working,afternoon
19742,2019,4,6,2019-04-06,2019-04-06 14:00:00,14,2547.0,0.5,0.5,Saturday,Autumn,14,0,non-working,afternoon
19743,2019,4,6,2019-04-06,2019-04-06 15:00:00,15,2598.0,0.5,0.5,Saturday,Autumn,15,0,non-working,afternoon
19744,2019,4,6,2019-04-06,2019-04-06 16:00:00,16,2578.0,0.5,0.5,Saturday,Autumn,16,0,non-working,evening
19745,2019,4,6,2019-04-06,2019-04-06 17:00:00,17,2665.0,0.5,0.5,Saturday,Autumn,17,0,non-working,evening
19746,2019,4,6,2019-04-06,2019-04-06 18:00:00,18,2509.0,0.5,0.5,Saturday,Autumn,18,0,non-working,evening
19747,2019,4,6,2019-04-06,2019-04-06 19:00:00,19,1937.0,0.5,0.5,Saturday,Autumn,19,0,non-working,evening
19748,2019,4,6,2019-04-06,2019-04-06 20:00:00,20,1583.0,0.5,0.5,Saturday,Autumn,20,0,non-working,evening
19749,2019,4,6,2019-04-06,2019-04-06 21:00:00,21,1210.0,0.5,0.5,Saturday,Autumn,21,0,non-working,evening
19750,2019,4,6,2019-04-06,2019-04-06 22:00:00,22,942.0,0.5,0.5,Saturday,Autumn,22,0,non-working,night
19751,2019,4,6,2019-04-06,2019-04-06 23:00:00,23,624.0,0.5,0.5,Saturday,Autumn,23,0,non-working,night
19752,2019,4,7,2019-04-07,2019-04-07 00:00:00,0,504.0,0.5,0.5,Sunday,Autumn,0,0,non-working,night
19753,2019,4,7,2019-04-07,2019-04-07 01:00:00,1,246.0,0.6666666666666666,0.6666666666666666,Sunday,Autumn,1,0,non-working,night
19754,2019,4,7,2019-04-07,2019-04-07 02:00:00,2,133.0,0.5,0.5,Sunday,Autumn,2,0,non-working,night
19755,2019,4,7,2019-04-07,2019-04-07 03:00:00,3,147.0,0.3333333333333333,0.6666666666666666,Sunday,Autumn,3,0,non-working,night
19756,2019,4,7,2019-04-07,2019-04-07 04:00:00,4,266.0,0.5,0.5,Sunday,Autumn,4,0,non-working,night
19757,2019,4,7,2019-04-07,2019-04-07 05:00:00,5,650.0,0.5,0.5,Sunday,Autumn,5,0,non-working,night
19758,2019,4,7,2019-04-07,2019-04-07 06:00:00,6,1436.0,0.5,0.5,Sunday,Autumn,6,0,non-working,night
19759,2019,4,7,2019-04-07,2019-04-07 07:00:00,7,2247.0,0.5,0.5,Sunday,Autumn,7,0,non-working,morning
19760,2019,4,7,2019-04-07,2019-04-07 08:00:00,8,2507.0,0.5,0.5,Sunday,Autumn,8,0,non-working,morning
19761,2019,4,7,2019-04-07,2019-04-07 09:00:00,9,2421.0,0.5,0.5,Sunday,Autumn,9,0,non-working,morning
19762,2019,4,7,2019-04-07,2019-04-07 10:00:00,10,2458.0,0.5,0.5,Sunday,Autumn,10,0,non-working,morning
19763,2019,4,7,2019-04-07,2019-04-07 11:00:00,11,2701.0,0.5,0.5,Sunday,Autumn,11,0,non-working,morning
19764,2019,4,7,2019-04-07,2019-04-07 12:00:00,12,2709.0,0.5,0.5,Sunday,Autumn,12,0,non-working,morning
19765,2019,4,7,2019-04-07,2019-04-07 13:00:00,13,2943.0,0.5,0.5,Sunday,Autumn,13,0,non-working,afternoon
19766,2019,4,7,2019-04-07,2019-04-07 14:00:00,14,2891.0,0.5,0.5,Sunday,Autumn,14,0,non-working,afternoon
19767,2019,4,7,2019-04-07,2019-04-07 15:00:00,15,2937.0,0.5,0.5,Sunday,Autumn,15,0,non-working,afternoon
19768,2019,4,7,2019-04-07,2019-04-07 16:00:00,16,2960.0,0.5,0.5,Sunday,Autumn,16,0,non-working,evening
19769,2019,4,7,2019-04-07,2019-04-07 17:00:00,17,2978.0,0.5,0.5,Sunday,Autumn,17,0,non-working,evening
19770,2019,4,7,2019-04-07,2019-04-07 18:00:00,18,2928.0,0.5,0.5,Sunday,Autumn,18,0,non-working,evening
19771,2019,4,7,2019-04-07,2019-04-07 19:00:00,19,2437.0,0.5,0.5,Sunday,Autumn,19,0,non-working,evening
19772,2019,4,7,2019-04-07,2019-04-07 20:00:00,20,1921.0,0.5,0.5,Sunday,Autumn,20,0,non-working,evening
19773,2019,4,7,2019-04-07,2019-04-07 21:00:00,21,1369.0,0.5,0.5,Sunday,Autumn,21,0,non-working,evening
19774,2019,4,7,2019-04-07,2019-04-07 22:00:00,22,1074.0,0.5,0.5,Sunday,Autumn,22,0,non-working,night
19775,2019,4,7,2019-04-07,2019-04-07 23:00:00,23,695.0,0.5,0.5,Sunday,Autumn,23,0,non-working,night
19776,2019,4,8,2019-04-08,2019-04-08 00:00:00,0,1068.0,0.5,0.5,Monday,Autumn,0,0,working,night
19777,2019,4,8,2019-04-08,2019-04-08 01:00:00,1,1012.0,0.5,0.5,Monday,Autumn,1,0,working,night
19778,2019,4,8,2019-04-08,2019-04-08 02:00:00,2,745.0,0.5,0.5,Monday,Autumn,2,0,working,night
19779,2019,4,8,2019-04-08,2019-04-08 03:00:00,3,510.0,0.5,0.5,Monday,Autumn,3,0,working,night
19780,2019,4,8,2019-04-08,2019-04-08 04:00:00,4,456.0,0.5,0.5,Monday,Autumn,4,0,working,night
19781,2019,4,8,2019-04-08,2019-04-08 05:00:00,5,546.0,0.5,0.5,Monday,Autumn,5,0,working,night
19782,2019,4,8,2019-04-08,2019-04-08 06:00:00,6,687.0,0.5,0.5,Monday,Autumn,6,0,working,night
19783,2019,4,8,2019-04-08,2019-04-08 07:00:00,7,867.0,0.5,0.5,Monday,Autumn,7,0,working,morning
19784,2019,4,8,2019-04-08,2019-04-08 08:00:00,8,846.0,0.5,0.5,Monday,Autumn,8,0,working,morning
19785,2019,4,8,2019-04-08,2019-04-08 09:00:00,9,1196.0,0.5,0.5,Monday,Autumn,9,0,working,morning
19786,2019,4,8,2019-04-08,2019-04-08 10:00:00,10,1631.0,0.5,0.5,Monday,Autumn,10,0,working,morning
19787,2019,4,8,2019-04-08,2019-04-08 11:00:00,11,1943.0,0.5,0.5,Monday,Autumn,11,0,working,morning
19788,2019,4,8,2019-04-08,2019-04-08 12:00:00,12,2399.0,0.5,0.5,Monday,Autumn,12,0,working,morning
19789,2019,4,8,2019-04-08,2019-04-08 13:00:00,13,2353.0,0.5,0.5,Monday,Autumn,13,0,working,afternoon
19790,2019,4,8,2019-04-08,2019-04-08 14:00:00,14,2066.0,0.5,0.5,Monday,Autumn,14,0,working,afternoon
19791,2019,4,8,2019-04-08,2019-04-08 15:00:00,15,2377.0,0.5,0.5,Monday,Autumn,15,0,working,afternoon
19792,2019,4,8,2019-04-08,2019-04-08 16:00:00,16,2650.0,0.5,0.5,Monday,Autumn,16,0,working,evening
19793,2019,4,8,2019-04-08,2019-04-08 17:00:00,17,2973.0,0.5,0.5,Monday,Autumn,17,0,working,evening
19794,2019,4,8,2019-04-08,2019-04-08 18:00:00,18,2948.0,0.5,0.5,Monday,Autumn,18,0,working,evening
19795,2019,4,8,2019-04-08,2019-04-08 19:00:00,19,2847.0,0.5,0.5,Monday,Autumn,19,0,working,evening
19796,2019,4,8,2019-04-08,2019-04-08 20:00:00,20,2400.0,0.5,0.5,Monday,Autumn,20,0,working,evening
19797,2019,4,8,2019-04-08,2019-04-08 21:00:00,21,1975.0,0.5,0.5,Monday,Autumn,21,0,working,evening
19798,2019,4,8,2019-04-08,2019-04-08 22:00:00,22,1231.0,0.5,0.5,Monday,Autumn,22,0,working,night
19799,2019,4,8,2019-04-08,2019-04-08 23:00:00,23,860.0,0.5,0.5,Monday,Autumn,23,0,working,night
19800,2019,4,9,2019-04-09,2019-04-09 00:00:00,0,404.0,0.5,0.5,Tuesday,Autumn,0,0,working,night
19801,2019,4,9,2019-04-09,2019-04-09 01:00:00,1,229.0,0.5,0.5,Tuesday,Autumn,1,0,working,night
19802,2019,4,9,2019-04-09,2019-04-09 02:00:00,2,138.0,0.5,0.5,Tuesday,Autumn,2,0,working,night
19803,2019,4,9,2019-04-09,2019-04-09 03:00:00,3,150.0,0.5,0.5,Tuesday,Autumn,3,0,working,night
19804,2019,4,9,2019-04-09,2019-04-09 04:00:00,4,240.0,0.5,0.5,Tuesday,Autumn,4,0,working,night
19805,2019,4,9,2019-04-09,2019-04-09 05:00:00,5,562.0,0.5,0.5,Tuesday,Autumn,5,0,working,night
19806,2019,4,9,2019-04-09,2019-04-09 06:00:00,6,1346.0,0.5,0.5,Tuesday,Autumn,6,0,working,night
19807,2019,4,9,2019-04-09,2019-04-09 07:00:00,7,2220.0,0.5,0.5,Tuesday,Autumn,7,0,working,morning
19808,2019,4,9,2019-04-09,2019-04-09 08:00:00,8,2502.0,0.5,0.5,Tuesday,Autumn,8,0,working,morning
19809,2019,4,9,2019-04-09,2019-04-09 09:00:00,9,2346.0,0.5,0.5,Tuesday,Autumn,9,0,working,morning
19810,2019,4,9,2019-04-09,2019-04-09 10:00:00,10,2125.0,0.5,0.5,Tuesday,Autumn,10,0,working,morning
19811,2019,4,9,2019-04-09,2019-04-09 11:00:00,11,1880.0,0.5,0.5,Tuesday,Autumn,11,0,working,morning
19812,2019,4,9,2019-04-09,2019-04-09 12:00:00,12,2041.0,0.5,0.5,Tuesday,Autumn,12,0,working,morning
19813,2019,4,9,2019-04-09,2019-04-09 13:00:00,13,2170.0,0.5,0.5,Tuesday,Autumn,13,0,working,afternoon
19814,2019,4,9,2019-04-09,2019-04-09 14:00:00,14,2125.0,0.5,0.5,Tuesday,Autumn,14,0,working,afternoon
19815,2019,4,9,2019-04-09,2019-04-09 15:00:00,15,2313.0,0.5,0.5,Tuesday,Autumn,15,0,working,afternoon
19816,2019,4,9,2019-04-09,2019-04-09 16:00:00,16,2225.0,0.5,0.5,Tuesday,Autumn,16,0,working,evening
19817,2019,4,9,2019-04-09,2019-04-09 17:00:00,17,2312.0,0.5,0.5,Tuesday,Autumn,17,0,working,evening
19818,2019,4,9,2019-04-09,2019-04-09 18:00:00,18,2306.0,0.5,0.5,Tuesday,Autumn,18,0,working,evening
19819,2019,4,9,2019-04-09,2019-04-09 19:00:00,19,1653.0,0.5,0.5,Tuesday,Autumn,19,0,working,evening
19820,2019,4,9,2019-04-09,2019-04-09 20:00:00,20,1372.0,0.5,0.5,Tuesday,Autumn,20,0,working,evening
19821,2019,4,9,2019-04-09,2019-04-09 21:00:00,21,1178.0,0.5,0.5,Tuesday,Autumn,21,0,working,evening
19822,2019,4,9,2019-04-09,2019-04-09 22:00:00,22,886.0,0.5,0.5,Tuesday,Autumn,22,0,working,night
19823,2019,4,9,2019-04-09,2019-04-09 23:00:00,23,608.0,0.5,0.5,Tuesday,Autumn,23,0,working,night
19824,2019,4,10,2019-04-10,2019-04-10 00:00:00,0,609.0,0.5,0.5,Wednesday,Autumn,0,0,working,night
19825,2019,4,10,2019-04-10,2019-04-10 01:00:00,1,381.0,0.5,0.5,Wednesday,Autumn,1,0,working,night
19826,2019,4,10,2019-04-10,2019-04-10 02:00:00,2,209.0,0.5,0.5,Wednesday,Autumn,2,0,working,night
19827,2019,4,10,2019-04-10,2019-04-10 03:00:00,3,203.0,0.5,0.5,Wednesday,Autumn,3,0,working,night
19828,2019,4,10,2019-04-10,2019-04-10 04:00:00,4,276.0,0.5,0.5,Wednesday,Autumn,4,0,working,night
19829,2019,4,10,2019-04-10,2019-04-10 05:00:00,5,634.0,0.5,0.5,Wednesday,Autumn,5,0,working,night
19830,2019,4,10,2019-04-10,2019-04-10 06:00:00,6,1332.0,0.5,0.5,Wednesday,Autumn,6,0,working,night
19831,2019,4,10,2019-04-10,2019-04-10 07:00:00,7,1984.0,0.5,0.5,Wednesday,Autumn,7,0,working,morning
19832,2019,4,10,2019-04-10,2019-04-10 08:00:00,8,2187.0,0.5,0.5,Wednesday,Autumn,8,0,working,morning
19833,2019,4,10,2019-04-10,2019-04-10 09:00:00,9,2065.0,0.5,0.5,Wednesday,Autumn,9,0,working,morning
19834,2019,4,10,2019-04-10,2019-04-10 10:00:00,10,2253.0,0.5,0.5,Wednesday,Autumn,10,0,working,morning
19835,2019,4,10,2019-04-10,2019-04-10 11:00:00,11,2516.0,0.5,0.5,Wednesday,Autumn,11,0,working,morning
19836,2019,4,10,2019-04-10,2019-04-10 12:00:00,12,2617.0,0.5,0.5,Wednesday,Autumn,12,0,working,morning
19837,2019,4,10,2019-04-10,2019-04-10 13:00:00,13,2883.0,0.5,0.5,Wednesday,Autumn,13,0,working,afternoon
19838,2019,4,10,2019-04-10,2019-04-10 14:00:00,14,2737.0,0.5,0.5,Wednesday,Autumn,14,0,working,afternoon
19839,2019,4,10,2019-04-10,2019-04-10 15:00:00,15,2760.0,0.5,0.5,Wednesday,Autumn,15,0,working,afternoon
19840,2019,4,10,2019-04-10,2019-04-10 16:00:00,16,2762.0,0.5,0.5,Wednesday,Autumn,16,0,working,evening
19841,2019,4,10,2019-04-10,2019-04-10 17:00:00,17,2776.0,0.5,0.5,Wednesday,Autumn,17,0,working,evening
19842,2019,4,10,2019-04-10,2019-04-10 18:00:00,18,2642.0,0.5,0.5,Wednesday,Autumn,18,0,working,evening
19843,2019,4,10,2019-04-10,2019-04-10 19:00:00,19,2266.0,0.5,0.5,Wednesday,Autumn,19,0,working,evening
19844,2019,4,10,2019-04-10,2019-04-10 20:00:00,20,2013.0,0.5,0.5,Wednesday,Autumn,20,0,working,evening
19845,2019,4,10,2019-04-10,2019-04-10 21:00:00,21,1851.0,0.5,0.5,Wednesday,Autumn,21,0,working,evening
19846,2019,4,10,2019-04-10,2019-04-10 22:00:00,22,1235.0,0.5,0.5,Wednesday,Autumn,22,0,working,night
19847,2019,4,10,2019-04-10,2019-04-10 23:00:00,23,1083.0,0.5,0.5,Wednesday,Autumn,23,0,working,night
19848,2019,4,11,2019-04-11,2019-04-11 00:00:00,0,666.0,0.5,0.5,Thursday,Autumn,0,0,working,night
19849,2019,4,11,2019-04-11,2019-04-11 01:00:00,1,355.0,0.5,0.5,Thursday,Autumn,1,0,working,night
19850,2019,4,11,2019-04-11,2019-04-11 02:00:00,2,235.0,0.5,0.5,Thursday,Autumn,2,0,working,night
19851,2019,4,11,2019-04-11,2019-04-11 03:00:00,3,207.0,0.5,0.5,Thursday,Autumn,3,0,working,night
19852,2019,4,11,2019-04-11,2019-04-11 04:00:00,4,288.0,0.5,0.5,Thursday,Autumn,4,0,working,night
19853,2019,4,11,2019-04-11,2019-04-11 05:00:00,5,655.0,0.5,0.5,Thursday,Autumn,5,0,working,night
19854,2019,4,11,2019-04-11,2019-04-11 06:00:00,6,1428.0,0.5,0.5,Thursday,Autumn,6,0,working,night
19855,2019,4,11,2019-04-11,2019-04-11 07:00:00,7,2004.0,0.5,0.5,Thursday,Autumn,7,0,working,morning
19856,2019,4,11,2019-04-11,2019-04-11 08:00:00,8,2069.0,0.5,0.5,Thursday,Autumn,8,0,working,morning
19857,2019,4,11,2019-04-11,2019-04-11 09:00:00,9,1841.0,0.5,0.5,Thursday,Autumn,9,0,working,morning
19858,2019,4,11,2019-04-11,2019-04-11 10:00:00,10,1777.0,0.5,0.5,Thursday,Autumn,10,0,working,morning
19859,2019,4,11,2019-04-11,2019-04-11 11:00:00,11,1963.0,0.5,0.5,Thursday,Autumn,11,0,working,morning
19860,2019,4,11,2019-04-11,2019-04-11 12:00:00,12,2484.0,0.5,0.5,Thursday,Autumn,12,0,working,morning
19861,2019,4,11,2019-04-11,2019-04-11 13:00:00,13,2374.0,0.5,0.5,Thursday,Autumn,13,0,working,afternoon
19862,2019,4,11,2019-04-11,2019-04-11 14:00:00,14,2288.0,0.5,0.5,Thursday,Autumn,14,0,working,afternoon
19863,2019,4,11,2019-04-11,2019-04-11 15:00:00,15,2434.0,0.5,0.5,Thursday,Autumn,15,0,working,afternoon
19864,2019,4,11,2019-04-11,2019-04-11 16:00:00,16,2267.0,0.5,0.5,Thursday,Autumn,16,0,working,evening
19865,2019,4,11,2019-04-11,2019-04-11 17:00:00,17,2339.0,0.5,0.5,Thursday,Autumn,17,0,working,evening
19866,2019,4,11,2019-04-11,2019-04-11 18:00:00,18,2235.0,0.5,0.5,Thursday,Autumn,18,0,working,evening
19867,2019,4,11,2019-04-11,2019-04-11 19:00:00,19,1676.0,0.5,0.5,Thursday,Autumn,19,0,working,evening
19868,2019,4,11,2019-04-11,2019-04-11 20:00:00,20,1417.0,0.5,0.5,Thursday,Autumn,20,0,working,evening
19869,2019,4,11,2019-04-11,2019-04-11 21:00:00,21,1065.0,0.5,0.5,Thursday,Autumn,21,0,working,evening
19870,2019,4,11,2019-04-11,2019-04-11 22:00:00,22,854.0,0.5,0.5,Thursday,Autumn,22,0,working,night
19871,2019,4,11,2019-04-11,2019-04-11 23:00:00,23,574.0,0.6666666666666666,0.6666666666666666,Thursday,Autumn,23,0,working,night
19872,2019,4,12,2019-04-12,2019-04-12 00:00:00,0,534.0,0.5,0.5,Friday,Autumn,0,0,working,night
19873,2019,4,12,2019-04-12,2019-04-12 01:00:00,1,324.0,0.5,0.5,Friday,Autumn,1,0,working,night
19874,2019,4,12,2019-04-12,2019-04-12 02:00:00,2,221.0,0.5,0.5,Friday,Autumn,2,0,working,night
19875,2019,4,12,2019-04-12,2019-04-12 03:00:00,3,199.0,0.5,0.5,Friday,Autumn,3,0,working,night
19876,2019,4,12,2019-04-12,2019-04-12 04:00:00,4,285.0,0.5,0.5,Friday,Autumn,4,0,working,night
19877,2019,4,12,2019-04-12,2019-04-12 05:00:00,5,603.0,0.5,0.5,Friday,Autumn,5,0,working,night
19878,2019,4,12,2019-04-12,2019-04-12 06:00:00,6,1441.0,0.5,0.5,Friday,Autumn,6,0,working,night
19879,2019,4,12,2019-04-12,2019-04-12 07:00:00,7,2203.0,0.5,0.5,Friday,Autumn,7,0,working,morning
19880,2019,4,12,2019-04-12,2019-04-12 08:00:00,8,2412.0,0.5,0.5,Friday,Autumn,8,0,working,morning
19881,2019,4,12,2019-04-12,2019-04-12 09:00:00,9,2219.0,0.5,0.5,Friday,Autumn,9,0,working,morning
19882,2019,4,12,2019-04-12,2019-04-12 10:00:00,10,2425.0,0.5,0.5,Friday,Autumn,10,0,working,morning
19883,2019,4,12,2019-04-12,2019-04-12 11:00:00,11,2152.0,0.5,0.5,Friday,Autumn,11,0,working,morning
19884,2019,4,12,2019-04-12,2019-04-12 12:00:00,12,2300.0,0.5,0.5,Friday,Autumn,12,0,working,morning
19885,2019,4,12,2019-04-12,2019-04-12 13:00:00,13,2573.0,0.5,0.5,Friday,Autumn,13,0,working,afternoon
19886,2019,4,12,2019-04-12,2019-04-12 14:00:00,14,2258.0,0.5,0.5,Friday,Autumn,14,0,working,afternoon
19887,2019,4,12,2019-04-12,2019-04-12 15:00:00,15,2460.0,0.5,0.5,Friday,Autumn,15,0,working,afternoon
19888,2019,4,12,2019-04-12,2019-04-12 16:00:00,16,2841.0,0.5,0.5,Friday,Autumn,16,0,working,evening
19889,2019,4,12,2019-04-12,2019-04-12 17:00:00,17,2723.0,0.5,0.5,Friday,Autumn,17,0,working,evening
19890,2019,4,12,2019-04-12,2019-04-12 18:00:00,18,2711.0,0.5,0.5,Friday,Autumn,18,0,working,evening
19891,2019,4,12,2019-04-12,2019-04-12 19:00:00,19,2118.0,0.5,0.5,Friday,Autumn,19,0,working,evening
19892,2019,4,12,2019-04-12,2019-04-12 20:00:00,20,1782.0,0.5,0.5,Friday,Autumn,20,0,working,evening
19893,2019,4,12,2019-04-12,2019-04-12 21:00:00,21,1396.0,0.5,0.5,Friday,Autumn,21,0,working,evening
19894,2019,4,12,2019-04-12,2019-04-12 22:00:00,22,983.0,0.5,0.5,Friday,Autumn,22,0,working,night
19895,2019,4,12,2019-04-12,2019-04-12 23:00:00,23,734.0,0.5,0.5,Friday,Autumn,23,0,working,night
19896,2019,4,13,2019-04-13,2019-04-13 00:00:00,0,935.0,0.5,0.5,Saturday,Autumn,0,0,non-working,night
19897,2019,4,13,2019-04-13,2019-04-13 01:00:00,1,738.0,0.5,0.5,Saturday,Autumn,1,0,non-working,night
19898,2019,4,13,2019-04-13,2019-04-13 02:00:00,2,539.0,0.5,0.5,Saturday,Autumn,2,0,non-working,night
19899,2019,4,13,2019-04-13,2019-04-13 03:00:00,3,384.0,0.5,0.5,Saturday,Autumn,3,0,non-working,night
19900,2019,4,13,2019-04-13,2019-04-13 04:00:00,4,412.0,0.5,0.5,Saturday,Autumn,4,0,non-working,night
19901,2019,4,13,2019-04-13,2019-04-13 05:00:00,5,648.0,0.5,0.5,Saturday,Autumn,5,0,non-working,night
19902,2019,4,13,2019-04-13,2019-04-13 06:00:00,6,1009.0,0.5,0.5,Saturday,Autumn,6,0,non-working,night
19903,2019,4,13,2019-04-13,2019-04-13 07:00:00,7,1377.0,0.5,0.5,Saturday,Autumn,7,0,non-working,morning
19904,2019,4,13,2019-04-13,2019-04-13 08:00:00,8,1896.0,0.5,0.5,Saturday,Autumn,8,0,non-working,morning
19905,2019,4,13,2019-04-13,2019-04-13 09:00:00,9,2100.0,0.5,0.5,Saturday,Autumn,9,0,non-working,morning
19906,2019,4,13,2019-04-13,2019-04-13 10:00:00,10,2113.0,0.5,0.5,Saturday,Autumn,10,0,non-working,morning
19907,2019,4,13,2019-04-13,2019-04-13 11:00:00,11,2319.0,0.5,0.5,Saturday,Autumn,11,0,non-working,morning
19908,2019,4,13,2019-04-13,2019-04-13 12:00:00,12,2523.0,0.5,0.5,Saturday,Autumn,12,0,non-working,morning
19909,2019,4,13,2019-04-13,2019-04-13 13:00:00,13,2770.0,0.5,0.5,Saturday,Autumn,13,0,non-working,afternoon
19910,2019,4,13,2019-04-13,2019-04-13 14:00:00,14,2312.0,0.5,0.5,Saturday,Autumn,14,0,non-working,afternoon
19911,2019,4,13,2019-04-13,2019-04-13 15:00:00,15,2234.0,0.5,0.5,Saturday,Autumn,15,0,non-working,afternoon
19912,2019,4,13,2019-04-13,2019-04-13 16:00:00,16,2264.0,0.5,0.5,Saturday,Autumn,16,0,non-working,evening
19913,2019,4,13,2019-04-13,2019-04-13 17:00:00,17,2495.0,0.5,0.5,Saturday,Autumn,17,0,non-working,evening
19914,2019,4,13,2019-04-13,2019-04-13 18:00:00,18,2518.0,0.5,0.5,Saturday,Autumn,18,0,non-working,evening
19915,2019,4,13,2019-04-13,2019-04-13 19:00:00,19,2805.0,0.5,0.5,Saturday,Autumn,19,0,non-working,evening
19916,2019,4,13,2019-04-13,2019-04-13 20:00:00,20,2643.0,0.5,0.5,Saturday,Autumn,20,0,non-working,evening
19917,2019,4,13,2019-04-13,2019-04-13 21:00:00,21,2301.0,0.5,0.5,Saturday,Autumn,21,0,non-working,evening
19918,2019,4,13,2019-04-13,2019-04-13 22:00:00,22,1462.0,0.5,0.5,Saturday,Autumn,22,0,non-working,night
19919,2019,4,13,2019-04-13,2019-04-13 23:00:00,23,1265.0,0.5,0.5,Saturday,Autumn,23,0,non-working,night
19920,2019,4,14,2019-04-14,2019-04-14 00:00:00,0,1249.0,0.5,0.5,Sunday,Autumn,0,0,non-working,night
19921,2019,4,14,2019-04-14,2019-04-14 01:00:00,1,1099.0,0.5,0.5,Sunday,Autumn,1,0,non-working,night
19922,2019,4,14,2019-04-14,2019-04-14 02:00:00,2,872.0,0.5,0.5,Sunday,Autumn,2,0,non-working,night
19923,2019,4,14,2019-04-14,2019-04-14 03:00:00,3,538.0,0.5,0.5,Sunday,Autumn,3,0,non-working,night
19924,2019,4,14,2019-04-14,2019-04-14 04:00:00,4,522.0,0.5,0.5,Sunday,Autumn,4,0,non-working,night
19925,2019,4,14,2019-04-14,2019-04-14 05:00:00,5,646.0,0.5,0.5,Sunday,Autumn,5,0,non-working,night
19926,2019,4,14,2019-04-14,2019-04-14 06:00:00,6,765.0,0.5,0.5,Sunday,Autumn,6,0,non-working,night
19927,2019,4,14,2019-04-14,2019-04-14 07:00:00,7,809.0,0.5,0.5,Sunday,Autumn,7,0,non-working,morning
19928,2019,4,14,2019-04-14,2019-04-14 08:00:00,8,830.0,0.5,0.5,Sunday,Autumn,8,0,non-working,morning
19929,2019,4,14,2019-04-14,2019-04-14 09:00:00,9,971.0,0.5,0.5,Sunday,Autumn,9,0,non-working,morning
19930,2019,4,14,2019-04-14,2019-04-14 10:00:00,10,1242.0,0.5,0.5,Sunday,Autumn,10,0,non-working,morning
19931,2019,4,14,2019-04-14,2019-04-14 11:00:00,11,1661.0,0.5,0.5,Sunday,Autumn,11,0,non-working,morning
19932,2019,4,14,2019-04-14,2019-04-14 12:00:00,12,1909.0,0.5,0.5,Sunday,Autumn,12,0,non-working,morning
19933,2019,4,14,2019-04-14,2019-04-14 13:00:00,13,1825.0,0.5,0.5,Sunday,Autumn,13,0,non-working,afternoon
19934,2019,4,14,2019-04-14,2019-04-14 14:00:00,14,1660.0,0.5,0.5,Sunday,Autumn,14,0,non-working,afternoon
19935,2019,4,14,2019-04-14,2019-04-14 15:00:00,15,1755.0,0.5,0.5,Sunday,Autumn,15,0,non-working,afternoon
19936,2019,4,14,2019-04-14,2019-04-14 16:00:00,16,2054.0,0.5,0.5,Sunday,Autumn,16,0,non-working,evening
19937,2019,4,14,2019-04-14,2019-04-14 17:00:00,17,2221.0,0.5,0.5,Sunday,Autumn,17,0,non-working,evening
19938,2019,4,14,2019-04-14,2019-04-14 18:00:00,18,2386.0,0.5,0.5,Sunday,Autumn,18,0,non-working,evening
19939,2019,4,14,2019-04-14,2019-04-14 19:00:00,19,2567.0,0.5,0.5,Sunday,Autumn,19,0,non-working,evening
19940,2019,4,14,2019-04-14,2019-04-14 20:00:00,20,2103.0,0.5,0.5,Sunday,Autumn,20,0,non-working,evening
19941,2019,4,14,2019-04-14,2019-04-14 21:00:00,21,1413.0,0.5,0.5,Sunday,Autumn,21,0,non-working,evening
19942,2019,4,14,2019-04-14,2019-04-14 22:00:00,22,1143.0,0.5,0.5,Sunday,Autumn,22,0,non-working,night
19943,2019,4,14,2019-04-14,2019-04-14 23:00:00,23,860.0,0.5,0.5,Sunday,Autumn,23,0,non-working,night
19944,2019,4,15,2019-04-15,2019-04-15 00:00:00,0,574.0,0.5,0.5,Monday,Autumn,0,0,working,night
19945,2019,4,15,2019-04-15,2019-04-15 01:00:00,1,308.0,0.5,0.5,Monday,Autumn,1,0,working,night
19946,2019,4,15,2019-04-15,2019-04-15 02:00:00,2,206.0,0.5,0.5,Monday,Autumn,2,0,working,night
19947,2019,4,15,2019-04-15,2019-04-15 03:00:00,3,173.0,0.5,0.5,Monday,Autumn,3,0,working,night
19948,2019,4,15,2019-04-15,2019-04-15 04:00:00,4,318.0,0.5,0.5,Monday,Autumn,4,0,working,night
